               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.024707,            0.020807,           0.0023563,             0.90247,             0.85132,             0.90522,             0.60865,            0.022297,           0.0072799,           0.0010801,           0.0036486,           0.0036486,           0.0036486
                 107,            0.025006,            0.020948,           0.0023177,             0.85004,             0.86532,              0.8987,             0.61042,            0.022056,           0.0073754,          0.00094597,           0.0036255,           0.0036255,           0.0036255
                 108,            0.024564,            0.020889,             0.00231,             0.88098,             0.82639,              0.8958,             0.61578,            0.022604,            0.007432,          0.00085041,           0.0036022,           0.0036022,           0.0036022
                 109,             0.02428,            0.019761,           0.0021789,             0.89807,             0.84121,             0.89489,             0.60412,            0.022932,           0.0073892,           0.0009826,           0.0035788,           0.0035788,           0.0035788
                 110,            0.024444,            0.020279,           0.0020917,             0.88192,             0.83197,             0.89892,             0.60849,            0.022045,           0.0073098,           0.0011944,           0.0035553,           0.0035553,           0.0035553
                 111,            0.024615,             0.01984,           0.0021658,             0.87901,             0.86554,              0.8988,             0.61427,            0.022397,           0.0072822,           0.0010771,           0.0035317,           0.0035317,           0.0035317
                 112,            0.025177,            0.021012,           0.0024216,             0.90726,             0.83629,             0.90013,             0.61919,            0.022192,           0.0072662,           0.0012269,           0.0035079,           0.0035079,           0.0035079
                 113,            0.024313,            0.018216,            0.002334,             0.89413,             0.86004,              0.9069,             0.62093,            0.021985,           0.0072399,           0.0011063,           0.0034841,           0.0034841,           0.0034841
                 114,             0.02416,            0.020458,           0.0022663,              0.9372,               0.821,             0.89537,             0.62682,             0.02231,           0.0072781,           0.0009485,           0.0034602,           0.0034602,           0.0034602
                 115,            0.024549,            0.019518,           0.0023021,             0.93203,             0.83008,              0.9024,             0.62182,            0.023088,           0.0071785,          0.00095894,           0.0034361,           0.0034361,           0.0034361
                 116,            0.024361,            0.020028,           0.0022921,             0.87699,             0.86511,             0.90247,             0.61472,            0.022812,           0.0074339,          0.00086888,            0.003412,            0.003412,            0.003412
                 117,            0.024236,            0.020315,           0.0022629,               0.921,             0.82574,             0.89612,             0.61625,            0.022011,           0.0073773,          0.00095418,           0.0033877,           0.0033877,           0.0033877
                 118,            0.024785,            0.021163,           0.0021672,             0.89747,             0.85207,             0.90057,             0.61621,            0.022124,           0.0073515,          0.00097137,           0.0033634,           0.0033634,           0.0033634
                 119,            0.024418,            0.020188,           0.0022353,             0.89316,             0.85222,             0.89378,             0.61107,            0.022709,           0.0075258,          0.00083169,           0.0033389,           0.0033389,           0.0033389
                 120,            0.024479,            0.020628,           0.0019742,             0.91135,              0.8393,             0.89473,              0.6098,             0.02268,           0.0074683,            0.001032,           0.0033144,           0.0033144,           0.0033144
                 121,            0.024018,            0.020455,           0.0021544,             0.91375,             0.84433,             0.89885,             0.61364,            0.022626,           0.0072848,          0.00090829,           0.0032898,           0.0032898,           0.0032898
                 122,            0.024385,            0.019518,           0.0019794,             0.89741,             0.85329,             0.90258,             0.61406,            0.022395,           0.0071815,           0.0011243,           0.0032651,           0.0032651,           0.0032651
                 123,            0.023941,            0.019537,           0.0020446,             0.89204,              0.8517,             0.90008,             0.61447,            0.022302,           0.0072946,          0.00096437,           0.0032404,           0.0032404,           0.0032404
                 124,            0.023749,            0.019274,           0.0020918,             0.88663,             0.83405,             0.89983,             0.61986,            0.021936,           0.0073221,           0.0011644,           0.0032155,           0.0032155,           0.0032155
                 125,            0.023584,            0.020036,           0.0018914,             0.89647,             0.83361,             0.89478,             0.61158,            0.022223,           0.0074256,           0.0011116,           0.0031906,           0.0031906,           0.0031906
                 126,            0.024065,            0.019854,           0.0020182,             0.92221,             0.83713,             0.91244,             0.62624,            0.022014,           0.0071939,          0.00092745,           0.0031656,           0.0031656,           0.0031656
                 127,            0.023887,            0.020036,           0.0020053,             0.91945,             0.82525,             0.90337,             0.62315,            0.022292,           0.0072233,          0.00096105,           0.0031405,           0.0031405,           0.0031405
                 128,            0.023383,            0.019514,           0.0020153,             0.87429,             0.83762,             0.89136,             0.61422,            0.022588,           0.0073396,           0.0011534,           0.0031154,           0.0031154,           0.0031154
                 129,            0.024064,            0.020662,           0.0020756,             0.86931,             0.85285,             0.89539,             0.61274,            0.022549,           0.0073893,           0.0011656,           0.0030902,           0.0030902,           0.0030902
                 130,            0.023752,            0.019492,           0.0020069,             0.91895,              0.8072,             0.89971,             0.62656,            0.021956,           0.0071556,           0.0017117,           0.0030649,           0.0030649,           0.0030649
                 131,            0.023585,            0.019829,           0.0017803,             0.92105,             0.83667,             0.89729,             0.61748,            0.021817,           0.0072417,           0.0012948,           0.0030396,           0.0030396,           0.0030396
