               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.023592,            0.024191,           0.0040402,             0.85482,             0.75136,             0.84869,             0.57239,            0.024557,            0.010355,           0.0027291,           0.0042193,           0.0042193,           0.0042193
                  80,            0.023359,              0.0243,           0.0038805,             0.82926,             0.78742,             0.84616,             0.56899,            0.025042,            0.010528,           0.0028201,           0.0042003,           0.0042003,           0.0042003
                  81,            0.022907,            0.023843,           0.0040062,             0.85315,             0.74084,             0.84305,             0.56312,            0.025468,             0.01052,           0.0029493,           0.0041811,           0.0041811,           0.0041811
                  82,            0.023236,            0.023844,           0.0038949,              0.8035,             0.78392,              0.8424,             0.57374,            0.024943,            0.010485,           0.0027744,           0.0041617,           0.0041617,           0.0041617
                  83,            0.023118,            0.024638,            0.003839,             0.80407,             0.77686,             0.83999,             0.55923,             0.02511,            0.010673,           0.0026802,           0.0041422,           0.0041422,           0.0041422
                  84,            0.023309,             0.02394,           0.0038543,             0.86514,             0.74303,             0.84846,               0.568,            0.024982,            0.010403,           0.0025319,           0.0041225,           0.0041225,           0.0041225
                  85,            0.022846,            0.024747,           0.0038622,             0.81346,             0.80751,             0.85781,             0.57564,            0.024169,            0.010192,           0.0026747,           0.0041026,           0.0041026,           0.0041026
                  86,            0.022795,            0.022568,           0.0037644,             0.89786,             0.75679,             0.86453,             0.57437,             0.02439,            0.010464,           0.0024935,           0.0040826,           0.0040826,           0.0040826
                  87,            0.022869,            0.023432,           0.0038049,             0.87094,             0.77486,             0.85867,             0.58565,            0.024224,             0.01034,           0.0025693,           0.0040623,           0.0040623,           0.0040623
                  88,             0.02282,            0.022792,           0.0036161,             0.90776,             0.74589,             0.87418,              0.5712,            0.024676,            0.010428,           0.0023105,           0.0040419,           0.0040419,           0.0040419
                  89,            0.022812,            0.023387,           0.0038955,             0.85023,             0.76786,             0.86127,             0.57897,             0.02441,              0.0103,            0.002589,           0.0040214,           0.0040214,           0.0040214
                  90,             0.02273,            0.023544,           0.0036087,             0.86774,              0.7544,             0.86673,             0.57252,            0.024976,            0.010516,           0.0024021,           0.0040007,           0.0040007,           0.0040007
                  91,            0.022805,            0.023552,           0.0037665,             0.88492,             0.74223,              0.8639,             0.56868,            0.024829,            0.010394,           0.0026167,           0.0039798,           0.0039798,           0.0039798
                  92,             0.02217,            0.023015,            0.003541,             0.86743,             0.76771,             0.86726,             0.57166,             0.02522,            0.010345,           0.0023697,           0.0039587,           0.0039587,           0.0039587
                  93,            0.022452,            0.023722,           0.0036602,             0.90952,             0.73463,             0.87064,             0.57853,            0.024801,            0.010364,           0.0025109,           0.0039375,           0.0039375,           0.0039375
                  94,            0.022497,            0.024792,           0.0035467,             0.87316,             0.78783,             0.86432,              0.5787,            0.024611,            0.010571,            0.002098,           0.0039162,           0.0039162,           0.0039162
                  95,            0.022717,            0.022729,           0.0033373,             0.84437,             0.80391,             0.87323,             0.58731,            0.024653,            0.010399,           0.0021136,           0.0038946,           0.0038946,           0.0038946
                  96,            0.022785,            0.023518,           0.0034802,             0.84121,             0.78289,             0.86295,             0.58438,            0.024748,            0.010427,           0.0023061,            0.003873,            0.003873,            0.003873
                  97,            0.022447,            0.023743,           0.0033291,             0.87896,             0.80661,             0.88158,               0.591,            0.024571,             0.01047,           0.0019907,           0.0038512,           0.0038512,           0.0038512
                  98,            0.022158,            0.023966,           0.0034715,             0.83729,             0.81325,              0.8699,             0.59298,            0.024374,            0.010635,            0.002358,           0.0038292,           0.0038292,           0.0038292
                  99,            0.022286,            0.023325,            0.003386,              0.9094,             0.77485,             0.87384,             0.58946,            0.024328,            0.010547,           0.0022969,           0.0038071,           0.0038071,           0.0038071
                 100,            0.022247,            0.023626,           0.0034126,             0.89449,             0.78794,             0.87939,             0.58884,            0.024799,            0.010512,           0.0020582,           0.0037849,           0.0037849,           0.0037849
                 101,            0.022181,            0.022758,           0.0033109,             0.86561,             0.78442,             0.86633,             0.57985,            0.024588,            0.010378,           0.0024544,           0.0037625,           0.0037625,           0.0037625
                 102,            0.021918,            0.022983,           0.0032004,             0.81563,             0.81837,             0.86195,             0.58007,            0.025153,            0.010411,           0.0024087,             0.00374,             0.00374,             0.00374
                 103,            0.022159,            0.022369,           0.0032821,             0.84428,             0.80223,             0.86164,             0.58705,            0.025238,            0.010593,            0.002302,           0.0037173,           0.0037173,           0.0037173
                 104,            0.021902,            0.022698,           0.0033493,             0.83856,             0.82766,             0.88439,             0.60446,             0.02408,            0.010391,           0.0019399,           0.0036946,           0.0036946,           0.0036946
                 105,            0.021989,            0.023288,           0.0031991,             0.87923,              0.7708,             0.87519,             0.59084,            0.024912,            0.010304,           0.0019552,           0.0036717,           0.0036717,           0.0036717
                 106,            0.022042,             0.02321,           0.0032762,             0.89471,             0.80348,             0.87612,             0.59306,              0.0242,            0.010457,           0.0022982,           0.0036486,           0.0036486,           0.0036486
                 107,            0.021802,            0.023389,           0.0031225,             0.89996,             0.79822,             0.88123,             0.59325,            0.024888,            0.010379,           0.0022868,           0.0036255,           0.0036255,           0.0036255
                 108,            0.021966,            0.023455,           0.0031098,             0.88369,             0.75808,             0.87009,             0.59112,            0.024242,            0.010282,           0.0023295,           0.0036022,           0.0036022,           0.0036022
                 109,            0.021903,            0.022273,           0.0031191,             0.90356,             0.83005,             0.89113,             0.59246,            0.024827,            0.010312,           0.0019856,           0.0035788,           0.0035788,           0.0035788
                 110,            0.021672,            0.022728,           0.0031314,             0.88634,             0.80987,             0.89024,             0.59562,             0.02442,            0.010149,           0.0021757,           0.0035553,           0.0035553,           0.0035553
