               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.034394,            0.024351,            0.016471,             0.82235,             0.69884,             0.80684,             0.48138,            0.029034,           0.0078993,           0.0088288,           0.0082581,           0.0082581,           0.0082581
                  89,            0.034387,            0.025105,            0.016357,             0.77438,             0.74957,             0.82076,             0.50869,             0.02829,           0.0078846,           0.0076626,           0.0082207,           0.0082207,           0.0082207
                  90,            0.034303,            0.025494,            0.016322,             0.79982,             0.72201,             0.81997,             0.50726,            0.028657,           0.0078068,           0.0074878,            0.008183,            0.008183,            0.008183
                  91,            0.033808,            0.026119,            0.016287,             0.79273,              0.7229,             0.81558,             0.49534,            0.029089,           0.0079803,           0.0083589,            0.008145,            0.008145,            0.008145
                  92,            0.034038,            0.025076,            0.016209,             0.78982,             0.73263,             0.82453,             0.51029,            0.028347,           0.0078768,            0.008721,           0.0081068,           0.0081068,           0.0081068
                  93,            0.033882,            0.023457,            0.016427,             0.78776,             0.76065,             0.82083,             0.51536,            0.028626,           0.0076993,           0.0085638,           0.0080682,           0.0080682,           0.0080682
                  94,            0.034033,            0.024463,            0.016248,              0.8358,             0.69729,                0.83,             0.51617,            0.028368,           0.0076633,           0.0090033,           0.0080294,           0.0080294,           0.0080294
                  95,             0.03359,            0.024399,             0.01615,             0.77077,             0.71888,             0.79303,             0.48766,            0.029817,           0.0079079,           0.0098302,           0.0079903,           0.0079903,           0.0079903
                  96,            0.035084,            0.026338,            0.016544,             0.78307,             0.71249,              0.8042,             0.50382,            0.028792,           0.0079144,           0.0097298,           0.0079509,           0.0079509,           0.0079509
                  97,            0.034018,              0.0253,            0.016022,             0.83234,             0.72396,               0.821,             0.50252,            0.028731,           0.0078573,           0.0096073,           0.0079112,           0.0079112,           0.0079112
                  98,            0.034339,            0.026101,            0.015725,             0.79767,             0.73965,             0.82056,             0.49869,            0.028675,           0.0077659,           0.0092882,           0.0078713,           0.0078713,           0.0078713
